,TSNE_1,TSNE_2,ClusterName
508,15.391146,9.827046,SCGLU2
509,15.612015,9.515016,SCGLU2
510,13.191739,31.77379,SCGLU2
511,-31.060358,-40.717598,SCGLU2
512,4.5430427,18.979948,SCGLU2
513,-1.9532348,24.611797,SCGLU2
514,-33.58692,-45.53742,SCGLU2
515,22.607536,10.668643,SCGLU2
516,12.259261,31.561562,SCGLU2
517,-12.690335,-35.239845,SCGLU2
518,16.287094,33.482098,SCGLU2
519,-33.641403,-40.845066,SCGLU2
520,13.917115,32.591137,SCGLU2
521,-32.468998,-40.53907,SCGLU2
522,-6.411493,21.222807,SCGLU2
523,-3.4548612,18.087162,SCGLU2
524,-31.384705,-40.923485,SCGLU2
525,23.22301,21.949497,SCGLU3
526,9.476954,16.83048,SCGLU3
527,22.503977,36.06307,SCGLU3
528,19.659481,30.86727,SCGLU3
529,15.095258,28.932016,SCGLU3
530,18.407574,16.535313,SCGLU3
531,19.396206,35.322773,SCGLU3
532,18.945457,27.410606,SCGLU3
533,46.741074,1.9406251,SCGLU3
534,2.1821573,21.707726,SCGLU3
535,17.710737,35.677647,SCGLU3
536,12.908235,1.2290471,SCGLU3
537,19.437796,31.976135,SCGLU3
538,19.631502,32.654808,SCGLU3
539,11.474192,12.2564335,SCGLU3
540,15.433545,13.50901,SCGLU3
541,6.38901,26.301205,SCGLU3
542,8.135727,13.263993,SCGLU3
543,7.830716,13.935181,SCGLU3
544,12.703103,-1.153233,SCGLU3
545,12.670235,12.232039,SCGLU3
546,10.709261,13.644447,SCGLU3
547,3.0557942,27.52983,SCGLU3
548,10.410813,1.7907192,SCGLU3
549,15.934542,-2.512475,SCGLU3
550,3.5349338,21.150503,SCGLU3
551,6.110979,12.59713,SCGLU3
552,5.9907336,14.762244,SCGLU3
553,24.671143,12.863278,SCGLU3
554,3.927189,30.547394,SCGLU3
555,16.452068,37.450027,SCGLU3
556,1.1440398,27.406824,SCGLU3
557,3.7597487,37.82699,SCGLU3
558,18.965319,38.46408,SCGLU3
559,4.873788,30.188747,SCGLU3
560,16.875416,21.429077,SCGLU3
561,-7.396331,21.185364,SCGLU3
562,6.552394,14.891438,SCGLU3
563,9.624027,19.362776,SCGLU3
564,21.204517,29.301214,SCGLU3
565,3.4400814,21.43487,SCGLU3
566,2.783025,22.51897,SCGLU3
567,16.830465,26.92478,SCGLU3
568,5.8846,12.587708,SCGLU3
569,15.836537,-2.4717197,SCGLU3
570,17.75784,4.976656,SCGLU3
571,0.94962907,37.376026,SCGLU3
572,2.2601295,22.37589,SCGLU3
573,18.839758,35.529953,SCGLU3
574,20.31146,40.49991,SCGLU3
575,-14.415675,-36.56862,SCGLU3
576,20.781773,22.978472,SCGLU3
577,10.636309,26.732382,SCGLU3
578,11.879746,28.43418,SCGLU3
579,20.346724,40.28367,SCGLU3
580,6.9696016,16.336521,SCGLU3
581,-0.052107442,23.221483,SCGLU3
582,11.395316,28.719849,SCGLU3
583,-6.9419117,44.995132,SCGLU3
584,13.3365965,12.413717,SCGLU3
585,7.561785,19.845325,SCGLU3
586,16.738726,22.442625,SCGLU3
587,19.20426,3.477972,SCGLU4
588,22.496424,40.229683,SCGLU4
589,18.493006,32.930275,SCGLU4
590,17.873621,13.920266,SCGLU4
591,21.328495,31.513403,SCGLU4
592,13.353191,27.007816,SCGLU4
593,20.104895,17.289972,SCGLU4
594,20.9189,35.31263,SCGLU4
595,21.190674,3.0664492,SCGLU4
596,21.894955,39.423244,SCGLU4
597,19.675863,33.888855,SCGLU4
598,22.146818,25.823584,SCGLU4
599,33.317574,-12.9462,SCGLU4
600,13.998385,20.852713,SCGLU4
601,19.813923,25.927786,SCGLU4
602,19.444218,26.782661,SCGLU4
603,17.803112,7.6925783,SCGLU4
604,22.274881,24.374084,SCGLU4
605,17.431608,16.193283,SCGLU4
606,18.210068,19.27804,SCGLU4
607,20.40928,38.070614,SCGLU4
608,17.59705,26.36737,SCGLU4
609,20.307436,22.49512,SCGLU4
610,24.029942,16.131777,SCGLU4
611,22.068392,27.173277,SCGLU4
612,20.27039,19.570135,SCGLU4
613,26.35658,34.246647,SCGLU4
614,20.667025,15.831891,SCGLU4
615,-31.724339,-43.320934,SCGLU4
616,21.147373,20.266317,SCGLU4
617,20.740816,33.611633,SCGLU4
618,18.795038,6.708717,SCGLU4
619,24.930672,19.007725,SCGLU4
620,26.495857,34.34345,SCGLU4
621,23.039106,37.376163,SCGLU4
622,23.448696,37.68882,SCGLU4
623,21.751638,16.039803,SCGLU4
624,25.276215,19.103926,SCGLU4
625,22.766783,39.155827,SCGLU4
626,17.682543,14.283148,SCGLU4
627,22.072004,37.976875,SCGLU4
628,16.373083,25.52919,SCGLU4
629,17.271404,16.422487,SCGLU4
630,18.771908,6.773909,SCGLU4
631,18.481842,26.98699,SCGLU4
632,18.049751,32.170647,SCGLU4
633,20.37788,39.63501,SCGLU4
634,15.975398,27.042261,SCGLU4
635,24.193483,21.399353,SCGLU4
636,48.540333,12.228793,SCGLU4
637,24.35275,13.625511,SCGLU4
638,11.371693,14.406923,SCGLU4
639,19.195496,23.311472,SCGLU4
640,18.229229,9.974521,SCGLU4
641,25.804281,11.300443,SCGLU4
642,19.866268,35.52884,SCGLU4
643,19.294073,14.728399,SCGLU4
644,17.311226,27.256437,SCGLU4
645,22.393015,23.516083,SCGLU4
646,19.556227,17.791784,SCGLU4
647,18.06804,26.487574,SCGLU4
648,13.100373,20.299383,SCGLU4
649,19.255638,9.116931,SCGLU4
650,20.12172,34.96127,SCGLU4
651,24.323822,37.679943,SCGLU4
652,15.69206,12.50858,SCGLU4
653,-32.322407,-45.28966,SCGLU4
654,12.085232,19.66771,SCGLU4
655,20.807701,30.905973,SCGLU4
656,21.748554,15.947538,SCGLU4
657,18.770428,33.519497,SCGLU4
658,18.532595,15.502996,SCGLU4
659,15.850827,12.372761,SCGLU4
660,20.399546,10.055702,SCGLU4
661,-31.6489,-42.860104,SCGLU4
662,24.52162,12.730854,SCGLU4
663,20.952948,14.882513,SCGLU4
664,19.201065,17.067251,SCGLU4
665,-32.805706,-51.490353,SCGLU4
666,23.900629,25.304031,SCGLU4
667,22.177902,25.622171,SCGLU4
668,20.329617,24.540033,SCGLU4
669,18.690754,28.442114,SCGLU4
670,24.397058,18.597843,SCGLU4
671,23.287928,24.34896,SCGLU4
672,22.917536,35.114918,SCGLU4
673,20.391733,34.38479,SCGLU4
674,19.702063,38.721596,SCGLU4
675,21.377804,15.346612,SCGLU4
676,19.206173,34.429787,SCGLU4
677,21.501015,23.736216,SCGLU4
678,19.652254,25.778854,SCGLU4
679,18.823257,5.496465,SCGLU4
680,23.333397,19.264606,SCGLU4
681,19.200903,21.05666,SCGLU4
