entity_id,state,last_changed
sensor.bed_temperature,22,2025-06-08T13:00:00.000Z
sensor.bed_temperature,21.99306564825,2025-06-08T14:00:00.000Z
sensor.bed_temperature,21.899999999999995,2025-06-08T15:00:00.000Z
sensor.bed_temperature,21.90694846936111,2025-06-08T16:00:00.000Z
sensor.bed_temperature,22.404805171388887,2025-06-08T17:00:00.000Z
sensor.bed_temperature,23.251762302666666,2025-06-08T18:00:00.000Z
sensor.bed_temperature,23.516065768,2025-06-08T19:00:00.000Z
sensor.bed_temperature,23.35802572891667,2025-06-08T20:00:00.000Z
sensor.bed_temperature,23.258019522277777,2025-06-08T21:00:00.000Z
sensor.bed_temperature,23.116022342999997,2025-06-08T22:00:00.000Z
sensor.bed_temperature,23,2025-06-08T23:00:00.000Z
sensor.bed_temperature,23,2025-06-09T00:00:00.000Z
sensor.bed_temperature,22.957990020916668,2025-06-09T01:00:00.000Z
sensor.bed_temperature,22.85798314336111,2025-06-09T02:00:00.000Z
sensor.bed_temperature,22.715951661055556,2025-06-09T03:00:00.000Z
sensor.bed_temperature,22.600000000000005,2025-06-09T04:00:00.000Z
sensor.bed_temperature,22.515923380999997,2025-06-09T05:00:00.000Z
sensor.bed_temperature,22.315908858833335,2025-06-09T06:00:00.000Z
sensor.bed_temperature,22.2,2025-06-09T07:00:00.000Z
sensor.bed_temperature,22.157940257638888,2025-06-09T08:00:00.000Z
sensor.bed_temperature,22.100000000000005,2025-06-09T09:00:00.000Z
sensor.bed_temperature,22.05792592113889,2025-06-09T10:00:00.000Z
sensor.bed_temperature,22,2025-06-09T11:00:00.000Z
sensor.bed_temperature,21.957911760749997,2025-06-09T12:00:00.000Z
sensor.bed_temperature,22.068381536666667,2025-06-09T13:00:00.000Z
sensor.bed_temperature,22.3,2025-06-09T14:00:00.000Z
sensor.bed_temperature,22.132453368333334,2025-06-09T15:00:00.000Z
sensor.bed_temperature,22.016219705444446,2025-06-09T16:00:00.000Z
sensor.bed_temperature,21.916212765833333,2025-06-09T17:00:00.000Z
sensor.bed_temperature,21.899999999999995,2025-06-09T18:00:00.000Z
sensor.bed_temperature,21.899999999999995,2025-06-09T19:00:00.000Z
sensor.bed_temperature,22.06761683138889,2025-06-09T20:00:00.000Z
sensor.bed_temperature,22.100000000000005,2025-06-09T21:00:00.000Z
sensor.bed_temperature,22.267645138666666,2025-06-09T22:00:00.000Z
sensor.bed_temperature,22.383829668111108,2025-06-09T23:00:00.000Z
sensor.bed_temperature,22.483836836166663,2025-06-10T00:00:00.000Z
sensor.bed_temperature,22.41615583575,2025-06-10T01:00:00.000Z
sensor.bed_temperature,22.399999999999995,2025-06-10T02:00:00.000Z
sensor.bed_temperature,22.399999999999995,2025-06-10T03:00:00.000Z
sensor.bed_temperature,22.23226959638889,2025-06-10T04:00:00.000Z
sensor.bed_temperature,22.116127623194444,2025-06-10T05:00:00.000Z
sensor.bed_temperature,22.01612040666667,2025-06-10T06:00:00.000Z
sensor.bed_temperature,21.9161131175,2025-06-10T07:00:00.000Z
sensor.bed_temperature,21.899999999999995,2025-06-10T08:00:00.000Z
sensor.bed_temperature,21.81609896019444,2025-06-10T09:00:00.000Z
sensor.bed_temperature,21.8,2025-06-10T10:00:00.000Z
sensor.bed_temperature,21.71608520911111,2025-06-10T11:00:00.000Z
sensor.bed_temperature,21.616077844083335,2025-06-10T12:00:00.000Z
sensor.bed_temperature,21.683929272166665,2025-06-10T13:00:00.000Z
sensor.bed_temperature,21.616063945194444,2025-06-10T14:00:00.000Z
sensor.bed_temperature,22.3554890305,2025-06-10T15:00:00.000Z
sensor.bed_temperature,22.416049502555552,2025-06-10T16:00:00.000Z
sensor.bed_temperature,22.483957442972223,2025-06-10T17:00:00.000Z
sensor.bed_temperature,22.5,2025-06-10T18:00:00.000Z
sensor.bed_temperature,22.416028136527775,2025-06-10T19:00:00.000Z
sensor.bed_temperature,22.399999999999995,2025-06-10T20:00:00.000Z
sensor.bed_temperature,22.483985971055557,2025-06-10T21:00:00.000Z
sensor.bed_temperature,22.5,2025-06-10T22:00:00.000Z
sensor.bed_temperature,22.643751404527777,2025-06-10T23:00:00.000Z
sensor.bed_temperature,22.7,2025-06-11T00:00:00.000Z
sensor.bed_temperature,22.639317379722225,2025-06-11T01:00:00.000Z
sensor.bed_temperature,22.478620639222225,2025-06-11T02:00:00.000Z
sensor.bed_temperature,22.339303306666665,2025-06-11T03:00:00.000Z
sensor.bed_temperature,22.178592412555556,2025-06-11T04:00:00.000Z
sensor.bed_temperature,22.039288749694446,2025-06-11T05:00:00.000Z
sensor.bed_temperature,22,2025-06-11T06:00:00.000Z
sensor.bed_temperature,21.9392748305,2025-06-11T07:00:00.000Z
sensor.bed_temperature,21.899999999999995,2025-06-11T08:00:00.000Z
sensor.bed_temperature,21.899999999999995,2025-06-11T09:00:00.000Z
sensor.bed_temperature,21.839246196805558,2025-06-11T11:00:00.000Z
sensor.bed_temperature,21.739239121166666,2025-06-11T12:00:00.000Z
sensor.bed_temperature,21.7,2025-06-11T13:00:00.000Z
sensor.bed_temperature,21.94309841966667,2025-06-11T14:00:00.000Z
sensor.bed_temperature,22.451832138361112,2025-06-11T15:00:00.000Z
sensor.bed_temperature,22.618419592,2025-06-11T16:00:00.000Z
sensor.bed_temperature,22.418404456555553,2025-06-11T17:00:00.000Z
sensor.bed_temperature,22.3,2025-06-11T18:00:00.000Z
sensor.bed_temperature,22.340811869194443,2025-06-11T19:00:00.000Z
sensor.bed_temperature,22.481624113944445,2025-06-11T20:00:00.000Z
sensor.bed_temperature,22.559173946416667,2025-06-11T21:00:00.000Z
sensor.bed_temperature,22.5,2025-06-11T22:00:00.000Z
sensor.bed_temperature,22.459159946194443,2025-06-11T23:00:00.000Z
sensor.bed_temperature,22.399999999999995,2025-06-12T00:00:00.000Z
sensor.bed_temperature,22.35914552525,2025-06-12T01:00:00.000Z
sensor.bed_temperature,22.25913838527778,2025-06-12T02:00:00.000Z
